Contig,Entry
comp18727_c0_seq1,Q63120
comp18728_c0_seq1,B9K895
comp18735_c0_seq1,O08875
comp18739_c0_seq1,Q16959
comp18743_c0_seq1,Q8BZ25
comp18744_c0_seq1,Q9SW18
comp18750_c0_seq1,Q76C99
comp18751_c0_seq1,Q92177
comp18755_c0_seq1,Q9ESF4
comp18756_c0_seq1,A1L0Z6
comp18757_c0_seq1,A7EYW0
comp18761_c0_seq1,Q6DRC4
comp18764_c0_seq2,P32861
comp18765_c0_seq1,Q93Y08
comp18780_c0_seq1,O64642
comp18781_c0_seq1,Q8BSY0
comp18792_c0_seq1,Q5RCH1
comp18806_c0_seq1,Q9FZI8
comp18813_c0_seq1,C3K6J5
comp18817_c0_seq1,O70023
comp18825_c0_seq1,Q5S003
comp18826_c0_seq1,P72991
comp18827_c0_seq1,Q07204
comp18842_c0_seq1,O88448
comp18847_c0_seq1,C4LCN4
comp18855_c0_seq1,P0CG76
comp18857_c0_seq1,B2AE04
comp18860_c0_seq1,Q9C196
comp18861_c0_seq1,Q5XIN3
comp18866_c0_seq1,P08965
comp18867_c0_seq1,P22734
comp18868_c0_seq1,Q6IMY8
comp18870_c0_seq2,Q8W420
comp18876_c0_seq1,Q39024
comp18886_c0_seq1,Q9LTH7
comp18892_c0_seq1,P53441
comp18895_c0_seq1,Q7UG38
comp18908_c0_seq2,Q9M001
comp18911_c0_seq1,Q9LYN7
comp18920_c0_seq1,Q9V0D5
comp18927_c0_seq1,Q55GQ6
comp18928_c0_seq1,P90519
comp18931_c0_seq1,Q93XW5
comp18932_c0_seq1,O13755
comp18933_c0_seq1,P53739
comp18934_c0_seq1,Q6CW22
comp18938_c0_seq1,P48065
comp18948_c0_seq1,B5BLW5
comp18950_c0_seq1,Q8WXQ8
comp18954_c0_seq1,P31542
comp18955_c0_seq1,Q8VII6
comp18961_c0_seq1,Q9FIZ9
comp18963_c0_seq2,P09437
comp18969_c0_seq1,O15865
comp18978_c0_seq1,P51563
comp19000_c0_seq1,P60901
comp19010_c0_seq1,Q9P3U1
comp19011_c0_seq1,O48721
comp19013_c0_seq1,P54689
comp19014_c0_seq1,O82392
comp19020_c0_seq1,Q8IBS5
comp19022_c0_seq1,Q8GXG6
comp19023_c0_seq1,Q9LT78
comp19029_c0_seq1,Q21966
comp19033_c0_seq1,Q9UTR6
comp19037_c0_seq1,O76083
comp19043_c0_seq1,P16924
comp19054_c0_seq1,O14105
comp19055_c0_seq1,O74976
comp19061_c0_seq1,Q8LB60
comp19064_c0_seq1,O75533
comp19067_c0_seq1,Q10MW6
comp19068_c0_seq1,B2RY56
comp19077_c0_seq1,Q8NNF6
comp19079_c0_seq1,Q09686
comp19081_c0_seq1,O35594
comp19083_c0_seq1,Q84L09
comp19085_c0_seq1,P25822
comp19090_c0_seq1,Q795M6
comp19093_c0_seq1,O64943
comp19094_c0_seq1,Q12955
comp19105_c0_seq1,Q6DBP3
comp19109_c0_seq1,K9NVA6
comp19117_c0_seq1,Q3TZM9
comp19125_c0_seq1,Q52356
comp19126_c0_seq2,Q8STN5
comp19129_c0_seq1,Q7W066
comp19140_c0_seq1,Q40143
comp19147_c0_seq1,Q76G20
comp19150_c0_seq1,Q54Q71
comp19152_c0_seq2,Q9M8J9
comp19158_c0_seq1,Q9FVR6
comp19159_c0_seq1,Q8IVB4
comp19164_c0_seq1,Q5ZJM3
comp19176_c0_seq1,P34120
comp19178_c0_seq1,P92133
comp19188_c0_seq1,P49951
comp19196_c0_seq1,Q9LYZ9
comp19197_c0_seq1,P15555
comp19203_c0_seq1,Q8MTI2
comp19217_c0_seq1,Q9BAE0
comp19223_c0_seq1,Q9VBP3
comp19233_c0_seq1,Q90YS3
comp19234_c0_seq1,Q54NN1
comp19235_c0_seq1,Q54MZ3
comp19236_c0_seq1,Q8H4D4
comp19244_c0_seq1,Q8TWR2
comp19247_c0_seq1,Q5F3X4
comp19259_c0_seq1,O65084
comp19260_c0_seq1,P15623
comp19264_c0_seq1,P24044
comp19265_c0_seq1,Q39584
comp19266_c0_seq1,P30181
comp19268_c0_seq1,Q9SXD1
comp19274_c0_seq1,Q6YS30
comp19278_c0_seq1,Q7XJ53
comp19290_c0_seq1,Q75M35
comp19292_c0_seq1,Q9EPK2
comp19296_c0_seq1,Q8GXG6
comp19302_c0_seq1,Q07994
comp19314_c0_seq1,Q8IVS2
comp19317_c0_seq4,Q2PFW9
comp19320_c0_seq1,Q1AW08
comp19322_c0_seq2,O24573
comp19324_c0_seq1,P87131
comp19331_c0_seq1,P55738
comp19342_c0_seq1,Q9LT68
comp19350_c0_seq1,Q54NS8
comp19360_c0_seq1,P26883
comp19361_c0_seq1,Q99020
comp19362_c0_seq1,Q1XDP2
comp19363_c0_seq1,A3DBX3
comp19370_c0_seq2,P62302
comp19397_c0_seq2,Q40297
comp19398_c0_seq1,Q9I2V5
comp19405_c0_seq2,Q59Q30
comp19407_c0_seq1,Q31L42
comp19409_c0_seq1,Q11208
comp19410_c0_seq1,Q56WH4
comp19411_c0_seq1,Q6GPW2
comp19419_c0_seq1,Q54J47
comp19420_c0_seq1,Q9QXA5
comp19428_c0_seq1,Q04960
comp19430_c0_seq1,Q5ENN5
comp19433_c0_seq1,O49809
comp19435_c0_seq1,P33188
comp19439_c0_seq1,P0C2H6
comp19443_c0_seq1,Q7XWK5
comp19453_c0_seq1,Q9USS6
comp19454_c0_seq1,P37101
comp19457_c0_seq1,P46436
comp19465_c0_seq1,Q9U7D0
comp19477_c0_seq1,Q3ED68
comp19478_c0_seq1,Q88FY2
comp19482_c0_seq1,Q06572
comp19489_c0_seq2,Q9GZM7
comp19494_c0_seq1,Q9ZW06
comp19497_c0_seq1,Q8GYT9
comp19499_c0_seq1,Q9SR77
comp19507_c0_seq1,Q9FHN8
comp19511_c0_seq2,Q40297
comp19527_c1_seq1,Q9MSC2
comp19530_c0_seq2,Q962R9
comp19541_c0_seq1,Q6CW22
comp19546_c0_seq3,P16157
comp19547_c0_seq1,P46794
comp19549_c0_seq1,P0DJ60
comp19551_c0_seq1,Q78P75
comp19557_c0_seq1,Q9ZFU3
comp19559_c0_seq1,Q06J12
comp19560_c0_seq1,Q582G4
comp19562_c0_seq1,Q8MPF7
comp19563_c0_seq1,Q3UES3
comp19570_c0_seq1,Q9P843
comp19571_c0_seq1,Q40300
comp19578_c0_seq1,Q55318
comp19580_c0_seq2,Q6CQE5
comp19583_c0_seq3,Q8L7K0
comp19586_c0_seq1,P42766
comp19593_c0_seq1,O82528
comp19594_c0_seq1,Q6BPF6
comp19609_c0_seq1,P0CT61
comp19611_c0_seq1,Q8MTI2
comp19612_c0_seq1,O49923
comp19614_c0_seq1,E3G327
comp19619_c0_seq1,Q99MB4
comp19626_c0_seq1,Q5R5X3
comp19632_c0_seq2,Q5RAP9
comp19640_c0_seq1,Q09788
comp19643_c0_seq1,Q4GZT3
comp19644_c0_seq1,Q56YP2
comp19645_c0_seq1,P16228
comp19652_c0_seq1,Q6BCY4
comp19662_c0_seq1,Q3KRD5
comp19668_c0_seq1,E2JA31
comp19673_c0_seq1,Q4DJ07
comp19681_c0_seq1,Q0VAX3
comp19682_c0_seq1,P83373
comp19685_c0_seq1,Q4G399
comp19692_c0_seq1,E2JA31
comp19698_c0_seq1,P09437
comp19713_c0_seq1,Q3URY6
comp19725_c0_seq1,O44001
comp19730_c0_seq1,O14121
comp19732_c0_seq1,P33610
comp19733_c0_seq1,Q5ENN5
comp19736_c0_seq1,Q9VAQ1
comp19749_c0_seq1,Q5UQL2
comp19756_c0_seq1,Q8T882
comp19761_c0_seq1,Q1LIL8
comp19765_c0_seq1,Q9LQX2
comp19766_c0_seq1,Q8YRI1
comp19767_c0_seq1,Q9VHS8
comp19776_c0_seq1,Q9SJD4
comp19778_c0_seq1,Q39613
comp19780_c0_seq1,A8J0N6
comp19790_c0_seq1,P11139
comp19797_c0_seq1,P42577
comp19798_c0_seq1,O05235
comp19802_c0_seq2,Q8ISP0
comp19803_c0_seq1,P31539
comp19805_c0_seq1,Q8ST87
comp19808_c0_seq1,Q6V5K9
comp19811_c0_seq1,B0BLT4
comp19817_c0_seq1,P97770
comp19820_c0_seq1,Q00808
comp19838_c0_seq1,Q23716
comp19854_c0_seq1,O74959
comp19856_c0_seq1,P29763
comp19859_c0_seq1,O88345
comp19860_c0_seq1,F4IHJ0
comp19867_c0_seq1,O23254
comp19870_c0_seq1,Q820S0
comp19878_c0_seq1,Q9LT68
comp19880_c0_seq1,Q8W4I9
comp19888_c0_seq1,P0CN04
comp19891_c0_seq1,P34893
comp19894_c0_seq1,P9WMY5
comp19895_c0_seq1,Q55EF8
comp19908_c0_seq1,O88600
comp19910_c0_seq3,Q6ZH85
comp19916_c0_seq1,A8I9E8
comp19921_c0_seq2,A1E295
comp19924_c0_seq1,Q9LJX4
comp19935_c0_seq1,P51822
comp19944_c0_seq3,Q7RBT0
comp19947_c0_seq1,Q93ZN2
comp19951_c0_seq1,Q7ZW78
comp19953_c0_seq1,Q94523
comp19957_c0_seq1,A1VC40
comp19958_c0_seq1,Q96M32
comp19959_c0_seq1,Q75IP6
comp19960_c0_seq1,Q54HR6
comp19968_c0_seq1,Q7XJS0
comp19973_c0_seq1,P18101
comp19984_c0_seq1,Q9SRQ3
comp19987_c0_seq1,Q54WR9
comp19989_c0_seq1,P28712
comp19995_c0_seq1,Q8MXJ9
comp20000_c0_seq1,Q6IUY1
comp20003_c0_seq1,P46825
comp20014_c0_seq1,Q9UQ07
comp20018_c0_seq1,Q559A0
comp20019_c0_seq1,Q9D832
comp20037_c0_seq1,Q8BSY0
comp20041_c0_seq1,Q39PT6
comp20044_c0_seq1,P29341
comp20048_c0_seq1,A0KKF0
comp20050_c0_seq1,O81852
comp20053_c0_seq1,O46043
comp20054_c0_seq1,Q9BVK6
comp20057_c0_seq1,P92974
comp20059_c0_seq2,Q8C9A2
comp20060_c0_seq1,A0A2I0BVG8
comp20064_c0_seq1,Q8VZM5
comp20071_c0_seq1,Q49SH1
comp20076_c0_seq1,O54898
comp20086_c0_seq1,P07334
comp20095_c0_seq1,P93025
comp20099_c0_seq1,P54961
comp20103_c0_seq2,O22141
comp20105_c0_seq1,O02494
comp20106_c0_seq2,Q45480
comp20111_c0_seq1,O94489
comp20126_c0_seq1,Q3UES3
comp20128_c0_seq1,P96111
comp20138_c0_seq1,P08976
comp20147_c0_seq1,Q9AYU0
comp20152_c0_seq1,G5EDN6
comp20153_c0_seq1,Q8NEY3
comp20154_c0_seq1,Q93VG8
comp20157_c0_seq1,Q8F641
comp20169_c0_seq1,Q0J0A4
comp20171_c0_seq1,A8J6J0
comp20181_c0_seq1,A8HQ54
comp20182_c0_seq1,Q7ZYD5
comp20191_c0_seq2,Q9DC48
comp20198_c0_seq2,Q9C514
comp20199_c0_seq1,Q15034
comp20204_c0_seq1,P48727
comp20210_c0_seq1,Q9D572
comp20218_c0_seq1,P73530
comp20220_c0_seq1,P34913
comp20221_c0_seq1,Q9FFZ1
comp20234_c0_seq1,Q0WVK7
comp20237_c0_seq1,P23902
comp20249_c0_seq1,Q9FR44
comp20253_c0_seq1,Q8X0J4
comp20257_c0_seq1,P17971
comp20261_c0_seq1,P15446
comp20266_c0_seq1,P10775
comp20271_c0_seq1,Q5C9L6
comp20276_c0_seq1,Q9FP13
comp20280_c0_seq1,A0A5K1K8H0
comp20281_c0_seq1,Q967Y8
comp20282_c0_seq1,Q8CFB4
comp20290_c0_seq1,Q16880
comp20292_c0_seq1,O94432
comp20294_c0_seq1,P09437
comp20297_c0_seq1,Q9VWH4
comp20313_c0_seq1,F4HRJ4
comp20319_c0_seq1,O13945
comp20320_c0_seq1,Q9JLG8
comp20323_c0_seq1,Q6QNM1
comp20327_c0_seq2,Q642C0
comp20328_c0_seq1,Q3ZBZ8
comp20337_c0_seq1,Q6P011
comp20340_c0_seq1,A0A024SNB7
comp20345_c0_seq1,P94400
comp20348_c0_seq1,O48670
comp20349_c0_seq1,W0LYS5
comp20351_c0_seq1,Q02280
comp20352_c0_seq1,Q05858
comp20355_c0_seq2,P35979
comp20359_c0_seq1,Q9SLX0
comp20362_c0_seq1,Q6K641
comp20363_c0_seq1,P36568
comp20365_c0_seq1,Q0DA50
comp20369_c0_seq1,P61222
comp20377_c0_seq1,A9SMC8
comp20379_c0_seq1,Q86A67
comp20384_c0_seq1,A1XQU3
comp20385_c0_seq1,Q9SUG6
comp20392_c0_seq1,Q5BPL5
comp20400_c0_seq1,Q91WU2
comp20411_c0_seq1,Q8ICR0
comp20416_c0_seq1,P0DKH3
comp20417_c0_seq1,P51824
comp20418_c0_seq1,Q5NC05
comp20423_c0_seq1,Q0HX86
comp20428_c0_seq1,Q60EX6
comp20432_c0_seq1,Q8I6Z7
comp20440_c0_seq1,O43497
comp20441_c0_seq1,Q02804
comp20448_c0_seq1,O50310
comp20452_c0_seq1,Q86ZN7
comp20455_c0_seq1,Q4IJH1
comp20456_c0_seq2,G4RK44
comp20463_c0_seq1,Q84R11
comp20473_c0_seq1,A7UVN1
comp20481_c0_seq1,Q9GZP4
comp20484_c0_seq1,Q3UW12
comp20498_c0_seq1,Q9WV86
comp20501_c0_seq1,P13586
comp20506_c0_seq1,Q4G338
comp20509_c0_seq1,Q7F0J0
comp20511_c0_seq2,Q1XD97
comp20512_c0_seq1,Q91ZG2
comp20514_c0_seq1,A7WM73
comp20518_c0_seq1,P41447
comp20523_c0_seq1,Q96I24
comp20525_c0_seq1,B0JXE2
comp20530_c0_seq1,P46541
comp20531_c0_seq1,Q8W490
comp20535_c0_seq1,Q8H136
comp20536_c0_seq1,Q96KK3
comp20537_c0_seq1,Q9LKR3
comp20538_c0_seq1,Q9ZW02
comp20540_c0_seq1,A5FKJ2
comp20543_c0_seq1,Q9SJF3
comp20550_c0_seq1,Q9W0Y8
comp20552_c0_seq1,Q08480
comp20558_c0_seq1,Q5RKL7
comp20559_c0_seq1,P59722
comp20570_c0_seq1,Q60414
comp20574_c0_seq2,Q9ZQG9
comp20579_c0_seq1,A3KFF6
comp20581_c0_seq1,Q86KU6
comp20583_c0_seq1,O33925
comp20585_c0_seq1,Q3E834
comp20589_c0_seq1,P07983
comp20595_c0_seq1,Q7Z695
comp20597_c0_seq1,Q59LU0
comp20600_c0_seq1,O26373
comp20606_c0_seq1,O64624
comp20610_c0_seq1,Q2M3G0
comp20615_c0_seq1,Q6GMK0
comp20627_c0_seq1,P70549
comp20639_c0_seq1,P90519
comp20640_c0_seq1,Q9SY14
comp20644_c0_seq1,Q42290
comp20645_c0_seq1,Q9SIC9
comp20651_c0_seq1,Q03719
comp20657_c0_seq1,O35454
comp20661_c0_seq1,P24859
comp20663_c0_seq1,Q9W6K2
comp20668_c0_seq1,Q6INN7
comp20670_c0_seq1,Q9ZS91
comp20679_c0_seq1,Q5R5L3
comp20693_c0_seq1,O60155
comp20697_c0_seq1,Q9ASX5
comp20710_c0_seq1,Q25452
comp20712_c0_seq1,O43033
comp20714_c0_seq1,Q5PQA4
comp20727_c0_seq1,Q4N927
comp20734_c0_seq2,B0Y567
comp20738_c0_seq1,P55577
comp20739_c0_seq1,Q9P7S7
comp20744_c0_seq1,Q8IDX6
comp20747_c0_seq1,K2RU68
comp20749_c0_seq1,P94400
comp20751_c0_seq1,Q5VRB2
comp20755_c0_seq1,Q76L36
comp20766_c0_seq1,Q8YWD8
comp20770_c0_seq1,Q9LXI4
comp20772_c0_seq1,Q8H4S6
comp20776_c0_seq1,Q9HCB6
comp20778_c0_seq1,P43524
comp20793_c0_seq1,P02981
comp20796_c0_seq1,Q9LR64
comp20809_c0_seq1,O48650
comp20813_c0_seq1,Q8CI11
comp20830_c0_seq2,O95922
comp20834_c0_seq1,Q76C99
comp20836_c0_seq1,P81908
comp20840_c0_seq1,Q9NHW7
comp20848_c0_seq1,Q96299
comp20852_c0_seq1,P36914
comp20857_c0_seq1,Q9SDS7
comp20861_c0_seq1,Q8H124
comp20863_c0_seq1,A0A509AKL0
comp20866_c0_seq1,P59511
comp20868_c0_seq1,Q08DK7
comp20870_c0_seq1,P27166
comp20873_c0_seq1,Q8ICR0
comp20900_c0_seq1,P0C064
comp20911_c0_seq1,Q9SY14
comp20917_c0_seq1,A5PK45
comp20922_c0_seq1,Q6CWQ4
comp20926_c0_seq1,O82659
comp20930_c0_seq1,Q32M07
comp20931_c0_seq1,P59293
comp20932_c0_seq1,O06493
comp20942_c0_seq1,Q6NTR1
comp20949_c0_seq2,O80929
comp20966_c0_seq1,P35600
comp20972_c0_seq1,Q6IMY8
comp20979_c0_seq1,Q8MTI2
comp20984_c0_seq1,Q5R6Q2
comp20987_c0_seq1,P56701
comp21000_c0_seq1,P51691
comp21007_c0_seq1,P62297
comp21009_c0_seq1,Q2S1W0
comp21010_c0_seq1,P30638
comp21016_c0_seq1,O35719
comp21022_c0_seq1,O80548
comp21024_c0_seq1,Q5RBS9
comp21038_c0_seq1,Q8S4F6
comp21044_c0_seq1,P52015
comp21045_c0_seq1,Q8YM56
comp21046_c0_seq1,Q8H0Z4
comp21052_c0_seq1,Q4R628
comp21055_c0_seq1,Q6ZI17
comp21062_c0_seq1,Q8H124
comp21063_c0_seq1,Q800A0
comp21069_c0_seq1,Q80YE7
comp21073_c0_seq1,O15442
comp21074_c0_seq1,P25549
comp21075_c0_seq1,P49642
comp21079_c0_seq1,Q94BZ1
comp21084_c0_seq1,Q19426
comp21085_c0_seq1,Q15392
comp21087_c0_seq1,P74334
comp21093_c0_seq1,Q9M1K2
comp21094_c0_seq1,B2AE04
comp21103_c0_seq1,Q9NZJ4
comp21104_c0_seq1,Q96L03
comp21106_c0_seq1,P43490
comp21112_c0_seq3,P34899
comp21120_c0_seq1,Q9URU6
comp21124_c0_seq1,Q9SEH3
comp21126_c0_seq1,P54602
comp21127_c0_seq1,Q9JKB8
comp21133_c0_seq1,Q796K9
comp21150_c0_seq1,P59015
comp21156_c0_seq1,Q751Z4
comp21166_c0_seq1,P25822
comp21171_c0_seq1,K0E3U9
comp21174_c0_seq1,P40229
comp21176_c0_seq1,P53355
comp21178_c0_seq1,Q9JI39
comp21182_c0_seq1,O43102
comp21184_c0_seq1,Q1XD97
comp21192_c0_seq1,Q06827
comp21194_c0_seq1,Q8YDS2
comp21198_c0_seq1,Q86KD0
comp21200_c0_seq1,Q02104
comp21212_c0_seq1,P62296
comp21219_c0_seq1,Q27082
comp21222_c0_seq1,Q9CQW0
comp21227_c0_seq1,Q38998
comp21229_c0_seq1,P32861
comp21233_c0_seq1,Q55GU0
comp21235_c0_seq1,Q6IP59
comp21239_c0_seq1,Q8MY12
comp21241_c0_seq1,D6WMZ8
comp21243_c0_seq1,Q28FE0
comp21244_c0_seq2,Q8W490
comp21251_c0_seq1,Q9SVV9
comp21257_c0_seq1,Q75M08
comp21261_c0_seq1,Q8L5Y5
comp21262_c0_seq1,Q7L0R7
comp21264_c0_seq1,P12368
comp21265_c0_seq1,Q5UPD4
comp21269_c0_seq1,Q869L4
comp21273_c0_seq2,O34812
comp21279_c0_seq1,Q96PY6
comp21282_c0_seq1,Q6DJ55
comp21284_c0_seq2,Q9VL18
comp21285_c0_seq1,G2NFJ9
comp21287_c0_seq1,P20650
comp21290_c0_seq1,Q5M934
comp21296_c0_seq1,Q9VYS3
comp21302_c0_seq1,Q9EPU0
comp21314_c0_seq1,O75936
comp21315_c0_seq1,Q3TCX3
comp21317_c0_seq1,Q9NXS3
comp21318_c0_seq1,A0JNC4
comp21320_c0_seq1,Q9ZPJ8
comp21325_c0_seq1,O97341
comp21330_c0_seq1,Q99028
comp21333_c0_seq1,Q6Z0E2
comp21339_c0_seq1,P09954
comp21346_c0_seq1,Q8H136
comp21350_c0_seq2,Q99KR7
comp21353_c0_seq1,Q9LXG1
comp21366_c0_seq1,Q92824
comp21382_c0_seq1,Q0IUU4
comp21383_c0_seq1,Q7UR97
comp21384_c0_seq1,Q7ZYC4
comp21389_c0_seq1,F4ID16
comp21392_c0_seq1,C7EXK4
comp21393_c0_seq1,P49730
comp21394_c0_seq1,Q9LE22
comp21398_c0_seq1,Q00808
comp21404_c0_seq1,Q2N9A7
comp21406_c0_seq1,Q9P0K7
comp21409_c0_seq1,P41366
comp21435_c0_seq2,Q92824
comp21444_c0_seq2,P59268
comp21449_c0_seq1,Q3ZCI8
comp21451_c0_seq1,O15865
comp21452_c0_seq1,A4IIY2
comp21453_c0_seq1,A3KFU9
comp21456_c0_seq2,Q9P7G5
comp21458_c0_seq1,Q921L7
comp21471_c0_seq1,E7F587
comp21481_c0_seq1,Q8VWF5
comp21488_c0_seq1,O48814
comp21492_c0_seq1,Q9NIF3
comp21499_c0_seq1,P28741
comp21500_c0_seq1,Q24DE2
comp21501_c0_seq1,Q9SJ20
comp21502_c0_seq1,A9BEU2
comp21522_c0_seq1,D3ZJP6
comp21524_c0_seq1,C5P7J2
comp21526_c0_seq1,Q9LTI3
comp21536_c0_seq1,Q6VVW5
comp21541_c0_seq1,Q7M3S9
comp21545_c0_seq1,Q9NXS3
comp21564_c0_seq1,Q9DD18
comp21575_c0_seq4,Q05196
comp21577_c0_seq1,O60573
comp21590_c0_seq1,P54453
comp21594_c0_seq1,Q9SF40
comp21605_c0_seq1,Q6PDL0
comp21622_c0_seq3,Q0DYP5
comp21630_c0_seq1,A0A509AHB6
comp21643_c0_seq1,Q8LF21
comp21647_c0_seq2,O96821
comp21654_c0_seq1,Q28C22
comp21658_c0_seq1,O75808
comp21662_c0_seq1,W0LYS5
comp21674_c0_seq1,F4JTS8
comp21691_c0_seq1,Q9LFC5
comp21693_c0_seq1,A3KPE8
comp21695_c0_seq1,P31373
comp21698_c0_seq1,O82782
comp21707_c0_seq1,Q9VE61
comp21709_c0_seq1,Q9LDN0
comp21714_c0_seq1,P23654
comp21719_c0_seq1,Q9P791
comp21729_c0_seq2,O60447
comp21732_c0_seq1,Q921Y4
comp21735_c0_seq1,Q9UBZ4
comp21739_c0_seq2,Q32L27
comp21742_c0_seq1,P56658
comp21745_c0_seq1,Q9BTT6
comp21750_c0_seq1,P53273
comp21772_c0_seq1,O50310
comp21774_c0_seq1,Q3U3R4
comp21781_c0_seq1,P05934
comp21785_c0_seq1,F4JY37
comp21791_c0_seq1,Q21221
comp21806_c0_seq1,Q8HXH0
comp21808_c0_seq1,P96687
comp21810_c0_seq1,P37890
comp21815_c0_seq1,Q93075
comp21818_c0_seq2,Q6PGS5
comp21825_c0_seq1,Q93VG8
comp21832_c0_seq1,P19436
comp21833_c0_seq1,Q84QU8
comp21836_c0_seq1,Q07652
comp21841_c0_seq1,Q61048
comp21844_c0_seq1,Q90XC2
comp21847_c0_seq1,P9WQE3
comp21851_c0_seq1,P0C6B8
comp21854_c0_seq1,Q8L850
comp21861_c0_seq1,B8CH52
comp21867_c0_seq2,A9CJC9
comp21873_c0_seq1,Q5UNW1
comp21889_c0_seq1,Q8K1E6
comp21898_c0_seq1,F4HVZ5
comp21904_c0_seq1,P0A5D4
comp21908_c0_seq1,P9WPJ9
comp21910_c0_seq1,Q9Y2W6
comp21911_c0_seq1,P26883
comp21912_c0_seq2,B1J0Q3
comp21921_c0_seq1,P34101
comp21935_c0_seq1,Q8LPL7
comp21964_c0_seq1,Q9VUW9
comp21971_c0_seq2,O75808
comp21975_c0_seq4,Q9Z3S6
comp21976_c0_seq1,O88457
comp21992_c0_seq1,Q9ZW02
comp21993_c0_seq1,P35317
comp21996_c0_seq1,Q56K03
comp21999_c0_seq1,Q9FYL6
comp22007_c0_seq1,Q4V7N3
comp22009_c0_seq2,F4KBM7
comp22012_c0_seq1,Q9D6P8
comp22013_c0_seq1,B2VH13
comp22020_c0_seq1,Q8P5Z8
comp22021_c0_seq1,A5G029
comp22022_c0_seq1,P26722
comp22032_c0_seq2,A8WYE4
comp22052_c0_seq2,Q5YGP7
comp22053_c0_seq1,Q8ZMD5
comp22054_c0_seq1,Q12797
comp22060_c0_seq2,Q54XS1
comp22062_c0_seq1,Q84ME1
comp22073_c0_seq1,Q8IUF1
comp22086_c0_seq2,Q9C6P3
comp22096_c0_seq1,D3J162
comp22102_c0_seq1,O43374
comp22106_c0_seq1,P40564
comp22113_c0_seq1,Q803I2
comp22119_c0_seq1,Q03311
comp22122_c0_seq1,Q8YRI1
comp22124_c0_seq1,Q07538
comp22125_c0_seq1,Q55GN6
comp22126_c0_seq1,Q3ZCI8
comp22136_c0_seq1,Q94B74
comp22145_c0_seq1,Q9LP24
comp22147_c0_seq1,Q0VD48
comp22154_c0_seq1,Q3TYL0
comp22158_c0_seq2,Q8BLQ7
comp22177_c0_seq1,Q9FJL3
comp22181_c0_seq1,Q8N4J0
comp22182_c0_seq1,P0C605
comp22184_c0_seq1,A0A509AQE6
comp22211_c0_seq1,Q58CP2
comp22230_c0_seq1,Q8YRI1
comp22231_c0_seq1,Q62073
comp22235_c0_seq1,Q8H112
comp22240_c0_seq1,Q652N5
comp22243_c0_seq1,Q3SX45
comp22245_c0_seq1,Q641X6
comp22247_c0_seq1,Q5A4E2
comp22249_c0_seq1,Q9FL25
comp22258_c0_seq1,Q0CEI2
comp22260_c0_seq1,Q962R9
comp22268_c0_seq1,Q14524
comp22269_c0_seq1,Q9DCM0
comp22273_c0_seq1,Q6PFX9
comp22274_c0_seq1,D5FM38
comp22275_c0_seq1,Q6TDP4
comp22281_c0_seq1,Q9QZR0
comp22283_c0_seq1,Q9C0H6
comp22284_c0_seq1,O82244
comp22287_c0_seq1,Q94BU1
comp22292_c0_seq1,Q3U3R4
comp22305_c0_seq1,Q8VZE7
comp22309_c0_seq1,P29288
comp22312_c0_seq1,Q54RJ4
comp22313_c0_seq1,P49314
comp22316_c0_seq1,F4HWY6
comp22318_c0_seq1,A3LSY7
comp22323_c0_seq1,Q9SH26
comp22324_c0_seq2,Q5R8J8
comp22333_c0_seq1,Q00808
comp22357_c0_seq1,C7B178
comp22371_c0_seq1,Q8BZW8
comp22375_c0_seq1,Q00808
comp22380_c0_seq1,Q64347
comp22381_c0_seq2,Q1ZXK2
comp22392_c0_seq2,Q8MTI2
comp22395_c0_seq1,Q9Y7P0
comp22409_c0_seq1,A0A0B6VQ48
comp22413_c0_seq1,O95801
comp22414_c0_seq1,P33948
comp22419_c0_seq1,Q641G7
comp22424_c0_seq1,Q8CDP0
comp22430_c0_seq2,Q9ZCN5
comp22468_c0_seq1,Q949U7
comp22469_c0_seq1,Q9H2K2
comp22476_c0_seq1,Q9LSL9
comp22500_c0_seq1,Q6XHB2
comp22515_c0_seq1,Q92J08
comp22520_c0_seq1,P09189
comp22524_c0_seq1,Q6PFX9
comp22527_c0_seq2,Q9M3D2
comp22545_c0_seq1,Q4R4U1
comp22549_c0_seq2,A2VD82
comp22551_c0_seq1,Q5VRH9
comp22558_c0_seq2,O34355
comp22563_c0_seq1,O44006
comp22568_c0_seq1,Q54KA7
comp22576_c0_seq1,Q24331
comp22578_c0_seq1,A0A509AKL0
comp22590_c0_seq1,Q8GTR4
comp22609_c0_seq1,Q54I48
comp22613_c0_seq1,Q9SIC9
comp22629_c0_seq1,P40817
comp22632_c0_seq1,B8E968
comp22635_c0_seq1,Q92177
comp22650_c0_seq2,Q8L7K0
comp22654_c0_seq1,Q9XVZ8
comp22655_c0_seq1,Q9Z7N9
comp22656_c0_seq1,Q4P9K6
comp22669_c0_seq1,P57759
comp22673_c0_seq1,Q9MA15
comp22674_c0_seq1,Q9SA96
comp22683_c0_seq1,P16273
comp22684_c0_seq1,Q9VR91
comp22687_c0_seq1,Q9SZ83
comp22695_c0_seq1,Q3T0I2
comp22696_c0_seq1,P25071
comp22702_c0_seq1,P53933
comp22703_c0_seq2,Q8MTI2
comp22706_c0_seq1,Q12809
comp22714_c0_seq1,P12368
comp22736_c0_seq1,Q0DV66
comp22737_c0_seq1,Q8RY46
